model,reference_raw,slope,raw_speed,gameplay_speed,AVG,OBP,SLG,BB,K,HR,1B,2B,3B,BABIP,OUT,SB_attempt_rate_per_onbase,SB_success,SB_attempts_per_600PA,SB_per_600PA,CS_per_600PA,first_to_third,second_to_home,DP_avoidance,running_runs_per_PA,total_runs_proxy_per_PA
B_prime_110_recenter,110.0,0.6,60,70.0,0.25959947757945145,0.31972,0.3807139747496735,0.0812,0.21196,0.02682,0.18122,0.03014,0.00034,0.3113143731066733,0.67386,0.0038708990251557847,0.5726760275616906,0.6089010874708213,0.34870305595078344,0.2601980315200379,0.35107069407838254,0.42212976088957144,0.46853153666465097,0.017787732299144002,0.00924273229914395
B_prime_110_recenter,110.0,0.6,70,76.0,0.2573895643473911,0.31714,0.3863018465754616,0.08046,0.21384,0.02874,0.17608,0.0314,0.00046,0.3071673363271094,0.6762,0.008718694001935935,0.6001504007612788,1.3604029349607893,0.8164463666135375,0.5439565683472517,0.37502171413033886,0.44944921250606273,0.49640668824177514,0.018837563012168546,0.010802363012168525
B_prime_110_recenter,110.0,0.6,80,82.0,0.2630937350341765,0.32296,0.39322565196569287,0.08124,0.21054,0.02796,0.17844,0.03496,0.00036,0.3142327933437215,0.67048,0.016230069840504523,0.6321857576460753,2.578898370999156,1.630342820562331,0.9485555504368253,0.4007042060676398,0.4787076714977033,0.5266036242511843,0.02000573478990858,0.016457334789908545
B_prime_110_recenter,110.0,0.6,90,88.0,0.26270780746801287,0.32234,0.3916137174688833,0.08088,0.21388,0.02736,0.1786,0.0346,0.0009,0.31583761137664484,0.67076,0.02722281763570601,0.6679274455651251,4.31730149405319,2.883644158657445,1.433657335395745,0.42766821953938505,0.5092716374561741,0.5583833487272641,0.021324191934669636,0.017124391934669605
B_prime_110_recenter,110.0,0.6,100,94.0,0.25678824169842135,0.31736,0.3907675557974959,0.0815,0.2146,0.02806,0.17018,0.03636,0.00126,0.3074692234848485,0.67582,0.04294831444646283,0.7049049360176651,6.705997919782886,4.727091034579152,1.9789068852037355,0.4553576362951763,0.5403794977937284,0.5908270683938264,0.022823562240299293,0.01624996224029928
B_prime_110_recenter,110.0,0.6,110,100.0,0.2619829141577723,0.32098,0.40051735756363716,0.07994,0.2115,0.02766,0.17114,0.04,0.00224,0.313379350859157,0.67266,0.06047428433869158,0.7407337260195027,9.550229607220345,7.074177161298097,2.476052445922247,0.4831527941681041,0.5712138151500243,0.6229365073604036,0.024513958121800423,0.022077358121800384
B_prime_110_recenter,110.0,0.6,120,106.0,0.26366643454038996,0.32328,0.4151723537604457,0.08096,0.21288,0.02764,0.16068,0.05168,0.00232,0.3163945056888522,0.67002,0.0788009765199284,0.7738320557458391,12.533591607166327,9.698894959252316,2.8346966479140128,0.5104245604973922,0.6009854083206894,0.6537537034461401,0.02634775467182939,0.0292139546718294
B_prime_110_recenter,110.0,0.6,130,112.0,0.26082218056584855,0.32176,0.42983565107458915,0.08244,0.21352,0.02786,0.14278,0.06586,0.00282,0.3127273802833565,0.6714,0.09715068217440478,0.8030032552079482,15.37952812024675,12.349811144120316,3.029716976126432,0.5365901624842144,0.6290114139014028,0.6824708276620118,0.02822833258253296,0.03471073258253293
B_prime_110_recenter,110.0,0.6,140,118.0,0.26357399542633125,0.32374,0.4398562561254492,0.0817,0.21472,0.027,0.13696,0.07528,0.0028,0.31783381122705373,0.66984,0.11460078680523637,0.8276310530703946,18.253622490401,15.107264804080017,3.14635768632098,0.5611605410390017,0.6547716324602026,0.7085046189807481,0.03010030597647347,0.04014610597647343
B_prime_110_recenter,110.0,0.6,150,124.0,0.27021550127470423,0.33016,0.4474756498812455,0.08214,0.2129,0.02678,0.14266,0.0748,0.00378,0.3262260756731251,0.66288,0.13032126203567773,0.8476676945945468,21.169218993860085,17.94446306089247,3.2247559329676148,0.5837715588408621,0.6779347168148109,0.7315235657904566,0.03191316066327056,0.04704816066327054
B_prime_110_recenter,110.0,0.6,160,130.0,0.2671389148432237,0.32546,0.4481649681667065,0.07958,0.21128,0.02838,0.13996,0.0736,0.00394,0.3194958575709501,0.66796,0.1435111609912655,0.8634890829684939,22.9799140884589,19.84290494293815,3.137009145520751,0.6041959278108393,0.6983546474769627,0.7514315623052001,0.03341202924136799,0.046540029241367964
B_prime_110_recenter,110.0,0.6,180,142.0,0.2697840163400113,0.32788,0.45006735908913126,0.07956,0.21314,0.02734,0.14134,0.07536,0.00428,0.324989705276781,0.66518,0.16022539566693095,0.8850612528400795,25.847073743786474,22.87624346992558,2.970830273860893,0.6382119414566221,0.7311398252431701,0.7824217946543686,0.035810562801578315,0.05061856280157833
B_prime_110_recenter,110.0,0.8,60,60.0,0.2606847852145675,0.32156,0.3798138744197197,0.08234,0.21076,0.0275,0.18512,0.02638,0.00022,0.3116279069767442,0.67182,0.0008399241074676843,0.5374676567001837,0.13288231003067585,0.07141994378909466,0.06146236624158118,0.3158040721891606,0.3820652831851893,0.4284764342095434,0.01625493649690979,0.008358336496909785
B_prime_110_recenter,110.0,0.8,70,68.0,0.2613787248862672,0.32134,0.38172873903484905,0.08118,0.21384,0.02724,0.18452,0.02794,0.00046,0.31416177295127923,0.67164,0.002857446937429342,0.5645518901033877,0.4517603034457841,0.2550421331839974,0.1967181702617867,0.34353089115107954,0.41353893713359213,0.45984953911239745,0.01745973035474569,0.010061330354745636
B_prime_110_recenter,110.0,0.8,80,76.0,0.25735806339254613,0.31772,0.3830546847788227,0.08128,0.2133,0.0279,0.1771,0.0311,0.00034,0.30779903176289997,0.67556,0.008718694001935935,0.6001504007612788,1.362890901481182,0.8179395207178318,0.54495138076335,0.37502171413033886,0.44944921250606273,0.49640668824177514,0.018837364361512045,0.010184164361512017
B_prime_110_recenter,110.0,0.8,90,84.0,0.25880484674454524,0.31856,0.3864343361830799,0.08062,0.21074,0.02726,0.1755,0.0348,0.00038,0.30919604332384276,0.67502,0.01922246856291014,0.6436928858857723,3.0127667160171225,1.9392965019336625,1.0734702140834598,0.40957543950260783,0.4887861848499757,0.5370634926395963,0.020429581863216136,0.012985981863216114
B_prime_110_recenter,110.0,0.8,100,92.0,0.2602274212521239,0.3208,0.3955909902844944,0.08188,0.21002,0.02866,0.17324,0.03574,0.00128,0.30946073236783234,0.6728,0.0373912324976669,0.6926203224596016,5.901592833543758,4.087563131394352,1.8140297021494065,0.44608473781940294,0.53,0.58,0.022302948342133293,0.018486548342133296
B_prime_110_recenter,110.0,0.8,110,100.0,0.25998211832435614,0.3213,0.3989358222299758,0.08286,0.2151,0.02792,0.16918,0.039,0.00234,0.31228861330326946,0.67188,0.06047428433869158,0.7407337260195027,9.559750678546628,7.081229739937313,2.4785209386093148,0.4831527941681041,0.5712138151500243,0.6229365073604036,0.02451458103646588,0.022023981036465842
B_prime_110_recenter,110.0,0.8,120,108.0,0.2616574104323206,0.32198,0.4165958836981379,0.0817,0.21472,0.027,0.15414,0.057,0.00214,0.3152324928315942,0.6716,0.08495956070109949,0.7840352676720374,13.458797442433688,10.552171855322227,2.90662558711146,0.5192957939323601,0.6105507874939373,0.6635933117582249,0.026969437732763425,0.029636837732763467
B_prime_110_recenter,110.0,0.8,130,116.0,0.26899527161004944,0.32904,0.44566709519970366,0.08214,0.2129,0.02678,0.14154,0.07534,0.00324,0.3245745967147365,0.664,0.10893992031715856,0.8199399091733438,17.636030959529666,14.460485623135034,3.1755453363946318,0.5531729235712044,0.6464610628664078,0.7001504608876026,0.029531475082168183,0.043670275082168135
B_prime_110_recenter,110.0,0.8,140,124.0,0.2665304969470459,0.3249,0.44718715369070644,0.07958,0.21128,0.02838,0.1394,0.07394,0.0036,0.3186732475468594,0.66852,0.13032126203567773,0.8476676945945468,20.83195799341272,17.658577806166598,3.173380187246117,0.5837715588408621,0.6779347168148109,0.7315235657904566,0.031853828600366986,0.04446202860036697
B_prime_110_recenter,110.0,0.8,150,132.0,0.26912681459523086,0.32938,0.44688085792754695,0.08244,0.21148,0.02718,0.14164,0.07468,0.00344,0.32370010310796876,0.66376,0.14723284769636089,0.8679274080480552,23.85981324411986,20.70858586547961,3.1512273786402494,0.6104980284038725,0.7045501221158592,0.7573880654619242,0.03393297880931638,0.04854577880931636
B_prime_110_recenter,110.0,0.8,160,140.0,0.2696101864325757,0.32772,0.44989352918169573,0.07956,0.21314,0.02734,0.14118,0.07536,0.00428,0.3247543973174893,0.66534,0.15816536928863767,0.8822611889494147,25.502305773049994,22.49969461228261,3.002611160767383,0.6331674525110023,0.7263844393660386,0.7780144805484988,0.03548030343245586,0.05016990343245586
B_prime_110_recenter,110.0,0.8,180,156.0,0.2690695907067637,0.32674,0.4518944739984801,0.0789,0.21206,0.02854,0.14086,0.0741,0.00434,0.3222630418809699,0.66708,0.1695375326439019,0.8984470139763088,27.254189160705707,24.486444869781522,2.7677442909241834,0.6671204959307804,0.7575566221427793,0.8062160320530947,0.037488646003102456,0.05210284600310245
B_prime_110_recenter,110.0,1.0,60,50.0,0.25575169231438954,0.31614,0.3699584267461855,0.08114,0.21408,0.0276,0.1855,0.02166,0.00024,0.306270120204377,0.67712,0.00027724398443042237,0.5150141799292969,0.043122773313014194,0.022208839734078972,0.020913933578935222,0.2868325474889978,0.3495548809207636,0.39698454297647856,0.015012112709840285,0.0019473127098402418
B_prime_110_recenter,110.0,1.0,70,60.0,0.2589910850184823,0.31842,0.3771037181996086,0.0802,0.2107,0.02742,0.18474,0.02574,0.00032,0.3092360051637132,0.67524,0.0008399241074676843,0.5374676567001837,0.13158472807553115,0.0707225354562866,0.060862192619244554,0.3158040721891606,0.3820652831851893,0.4284764342095434,0.016255124149001154,0.006048124149001133
B_prime_110_recenter,110.0,1.0,80,70.0,0.25886146271323063,0.31962,0.38474107317923356,0.08198,0.21008,0.0287,0.18008,0.02826,0.0006,0.30760850362169484,0.67396,0.0038708990251557847,0.5726760275616906,0.6087106392387838,0.348593990813804,0.2601166484249797,0.35107069407838254,0.42212976088957144,0.46853153666465097,0.017787752912264882,0.010386352912264852
B_prime_110_recenter,110.0,1.0,90,80.0,0.25854360674328836,0.32004,0.3862342703857981,0.08294,0.21502,0.0279,0.17632,0.03236,0.00052,0.310321298246655,0.67354,0.013472065080802292,0.6210314393726548,2.121307056562303,1.317398374688257,0.8039086818740463,0.3919762575234507,0.468775297630236,0.5163211477750356,0.019601110498302175,0.012853510498302155
B_prime_110_recenter,110.0,1.0,100,90.0,0.25924879363561276,0.31842,0.3909707429465722,0.07988,0.215,0.02798,0.17426,0.03534,0.00096,0.3109548985438757,0.6748,0.03201885751235688,0.6802626924299038,5.016158747669661,3.412305655345578,1.6038530923240832,0.43684720583189585,0.5196205022062717,0.5691729316061737,0.02180233789605808,0.01565253789605807
B_prime_110_recenter,110.0,1.0,110,100.0,0.261566262437134,0.32166,0.3973351331344843,0.08138,0.21382,0.02722,0.17184,0.03938,0.00184,0.314442575046489,0.67188,0.06047428433869158,0.7407337260195027,9.570461883788699,7.089163890906432,2.4812979928822667,0.4831527941681041,0.5712138151500243,0.6229365073604036,0.024515281815464522,0.021557881815464496
B_prime_110_recenter,110.0,1.0,120,110.0,0.26394472088829013,0.32252,0.43006453575541603,0.07958,0.21128,0.02838,0.14946,0.06244,0.00266,0.31517715494447385,0.6709,0.09108790141718726,0.7937665693990733,14.453813622815046,11.47295405411549,2.9808595686995556,0.5280237424765493,0.6198992473188647,0.6731729235712043,0.027602498355306836,0.034301698355306796
B_prime_110_recenter,110.0,1.0,130,120.0,0.26751384105671566,0.3279,0.4446357731374515,0.08244,0.21148,0.02718,0.14016,0.07526,0.00286,0.32152010605391074,0.66524,0.12006688216341217,0.8348086264114084,19.370005885400367,16.170248006771978,3.1997578786283896,0.5689293059216176,0.6627920818635642,0.7165218252611707,0.03073749154999625,0.04407529154999623
B_prime_110_recenter,110.0,1.0,140,130.0,0.268458563295815,0.32666,0.4483073312763461,0.07956,0.21314,0.02734,0.14012,0.07576,0.00388,0.3231954820871816,0.6664,0.1435111609912655,0.8634890829684939,23.064643077908144,19.91606750033852,3.1485755775696194,0.6041959278108393,0.6983546474769627,0.7514315623052001,0.03342832025806724,0.047209520258067204
B_prime_110_recenter,110.0,1.0,150,140.0,0.2663122807781966,0.32646,0.44380296725561535,0.08198,0.20986,0.02712,0.13996,0.07322,0.00418,0.3191589333959826,0.66648,0.15816536928863767,0.8822611889494147,25.40425589732058,22.41318901234524,2.991066884975344,0.6331674525110023,0.7263844393660386,0.7780144805484988,0.03545954922553116,0.04798034922553116
B_prime_110_recenter,110.0,1.0,160,150.0,0.26854847464987514,0.32626,0.4511779394202584,0.0789,0.21206,0.02854,0.14038,0.07428,0.00416,0.32155767817781045,0.66756,0.16654702185189357,0.8938508534592225,26.734114623904212,23.89631117305346,2.8378034508507493,0.6560379288683249,0.747608536210836,0.7974064998792308,0.03686980417749093,0.0510730041774909
B_prime_110_recenter,110.0,1.0,180,170.0,0.26787731340689896,0.32592,0.44723694499956557,0.07928,0.2157,0.02814,0.14216,0.07196,0.00438,0.3228046330221014,0.66788,0.17372791276120908,0.9048899635553942,27.857729452949567,25.208179789415563,2.649549663534002,0.6865901502379355,0.7743900284841141,0.8205900185810527,0.03843216219285517,0.05138116219285513
B_prime_110_recenter,110.0,1.2,60,40.0,0.2587789088214138,0.3199,0.37402184100965624,0.08246,0.21036,0.02882,0.18966,0.01864,0.00032,0.3075358216875995,0.67382,0.00027869344588803385,0.5027719523931761,0.04386378440307437,0.022053480523687045,0.021810303879387323,0.26396207113167514,0.3243695778919435,0.3734476929569709,0.014061478264404403,0.003718078264404401
B_prime_110_recenter,110.0,1.2,70,52.0,0.257172131147541,0.3185,0.3735830136030694,0.08256,0.21546,0.02788,0.1853,0.02236,0.0004,0.30864856846165256,0.67492,0.0003254161851008397,0.5186516251546104,0.05099336703767179,0.026447792686194013,0.02454557435147777,0.2921227608241219,0.35544987788414084,0.40261193453807587,0.015236353755597927,0.004252553755597939
B_prime_110_recenter,110.0,1.2,80,64.0,0.2588623964876437,0.31802,0.3795561737920842,0.07982,0.21356,0.02794,0.18326,0.02676,0.00024,0.3098072729415925,0.67526,0.0015330790482639297,0.5499235543419041,0.23987450107301633,0.13191263822606403,0.10796186284695229,0.3291700446045682,0.39720791813643586,0.44347817473882933,0.016835810438334525,0.007238810438334475
B_prime_110_recenter,110.0,1.2,90,76.0,0.2589787122894084,0.31912,0.38235166078969135,0.08116,0.21394,0.02722,0.1795,0.03078,0.00046,0.31097273049226776,0.67406,0.008718694001935935,0.6001504007612788,1.3688963379097157,0.8215436857971627,0.5473526521125529,0.37502171413033886,0.44944921250606273,0.49640668824177514,0.018836884859927377,0.010606284859927373
B_prime_110_recenter,110.0,1.2,100,88.0,0.260973386011375,0.31912,0.3924586462901055,0.07868,0.21202,0.02792,0.17586,0.03594,0.00072,0.31189644544894185,0.67404,0.02722281763570601,0.6679274455651251,4.274174017441999,2.8548381333708632,1.4193358840711363,0.42766821953938505,0.5092716374561741,0.5583833487272641,0.021324614942168002,0.01585841494216797
B_prime_110_recenter,110.0,1.2,110,100.0,0.26381701961125364,0.3228,0.40172631212766885,0.08012,0.21286,0.0275,0.17266,0.04068,0.00184,0.3166647044972922,0.67048,0.06047428433869158,0.7407337260195027,9.604380700388583,7.114288702308636,2.4900919980799467,0.4831527941681041,0.5712138151500243,0.6229365073604036,0.024517500948960214,0.02331370094896021
B_prime_110_recenter,110.0,1.2,120,112.0,0.2653078962235453,0.32376,0.43553083307983137,0.07956,0.21314,0.02734,0.14494,0.06918,0.00274,0.31893052532501914,0.6693,0.09715068217440478,0.8030032552079482,15.475124391506366,12.42657526112753,3.048549130378835,0.5365901624842144,0.6290114139014028,0.6824708276620118,0.028240738113558685,0.03712933811355868
B_prime_110_recenter,110.0,1.2,130,124.0,0.2641990370580162,0.32452,0.4410143569856866,0.08198,0.20986,0.02712,0.13802,0.07384,0.00356,0.3163103488781863,0.66842,0.13032126203567773,0.8476676945945468,20.807593130262525,17.637924498790966,3.1696686314715605,0.5837715588408621,0.6779347168148109,0.7315235657904566,0.0318495422536173,0.042742542253617316
B_prime_110_recenter,110.0,1.2,140,136.0,0.2671588318315058,0.32498,0.44926718054500053,0.0789,0.21206,0.02854,0.1391,0.07476,0.00368,0.3196767083027186,0.66884,0.15315430029057123,0.8757621734058842,24.48786557814748,21.445546380789576,3.0423191973579025,0.6223373900763023,0.716044797535588,0.7683223383782334,0.03470199230037462,0.04780919230037458
B_prime_110_recenter,110.0,1.2,150,148.0,0.269271773895259,0.3283,0.446508996758121,0.08078,0.21286,0.02694,0.14258,0.0739,0.0041,0.3246592681993465,0.66514,0.16533241303470517,0.8919741244612663,26.705086550052503,23.82024619414542,2.884840355907082,0.6519220976769786,0.7438549249822455,0.7940321678523297,0.03666968946667394,0.05057888946667395
B_prime_110_recenter,110.0,1.2,160,160.0,0.26744287079676776,0.32552,0.44654183682335563,0.07928,0.2157,0.02814,0.14176,0.0722,0.00414,0.32221368632549346,0.66828,0.1710720634515345,0.9007998128755642,27.398190022613807,24.680284445499666,2.7179055771141396,0.6735308567439169,0.763196390764773,0.8111143847180419,0.03779764792643938,0.050376247926439376
B_prime_110_recenter,110.0,1.2,180,184.0,0.2699336997295647,0.3305,0.4538515222891041,0.08296,0.21216,0.02892,0.1419,0.07154,0.00518,0.32342150423101956,0.66254,0.1756541379205128,0.9079144796105771,28.562416750702905,25.932231740634858,2.6301850100680455,0.6992103329408723,0.7847517646282307,0.8289868625633648,0.039059593691140926,0.05617899369114093
